Nitrogen,phosphorous,Potassium,temperature,humidity,ph,label,Rainfall Mensuel (mm),Rainfall Annuel (mm),besoin_irrigation
106,70,55,25.86824781,78.52399914,5.74055541,banana,170.4,2166.3,0
90,86,52,25.85036988,81.95580471,5.793260262,banana,178.7,2355.0,0
83,95,50,26.51682337,77.79913575,5.50947065,banana,207.8,2244.2,0
119,90,48,28.66725136,79.59242542,5.986442306,banana,229.8,2077.2,0
107,72,45,28.14938935,81.54448882,5.790768046,banana,241.5,2173.1,0
116,81,55,26.42313317,83.69950440000002,5.915546415,banana,165.8,2287.1,0
101,75,50,26.59386409,81.40740301,6.242528277999999,banana,229.3,2021.7,0
93,81,50,27.71822477,76.57853189,6.0360792660000016,banana,235.7,2434.3,0
95,75,45,28.98333432,82.95958244,5.829898502000001,banana,177.7,2488.5,0
107,71,55,29.42017919,83.96754496,6.088064451,banana,164.1,1941.4,0
83,94,47,27.39872329,81.10523402,6.469370954,banana,168.4,2425.8,0
102,73,54,26.4020227,84.41007614,5.720726906,banana,215.4,1906.5,0
86,79,45,27.81251452,82.69285419,5.80766417,banana,194.0,2230.7,0
117,86,53,25.19640218,83.55829874,5.703381727999999,banana,158.3,2417.7,0
111,79,53,28.31193338,75.77363772,6.165001277999999,banana,230.4,2153.6,0
95,74,50,25.90113128,80.47152737,6.002481605,banana,246.7,2092.4,0
91,75,55,27.48612983,76.11239849,6.212369363,banana,248.4,2267.5,0
93,83,46,29.38254012,83.50423735,5.765308943,banana,213.5,1916.2,0
92,85,51,29.22118628,81.08183635,5.740764682000001,banana,238.2,2099.2,0
104,80,54,27.09062164,81.33506906,5.879119455,banana,166.2,1808.8,0
103,72,51,26.12643374,81.81365007,6.099478745,banana,206.0,2169.2,0
92,75,45,29.01207743,77.95192527,5.674403358999999,banana,221.9,2423.2,0
93,85,49,27.96799119,79.28625709,5.694243847,banana,157.9,2312.0,0
120,87,52,28.0764455,76.05522115,5.905494703,banana,168.7,2400.7,0
108,72,46,25.16278237,84.97849241,6.110844721,banana,231.9,2178.6,0
105,88,54,25.78749808,84.51194224,6.020445317,banana,221.0,2020.0,0
98,79,50,25.34119774,84.47321314,6.435917308,banana,197.1,2375.1,0
111,88,55,29.44795403,78.34971537,5.505393832999999,banana,195.9,2050.5,0
97,74,45,26.47522633,78.51833782,5.677719902000001,banana,199.4,2379.8,0
95,82,48,27.39489579,83.31172003,5.719014989,banana,183.5,1921.6,0
89,91,55,25.08347445,80.26173100000003,6.275572297999999,banana,221.2,2378.2,0
89,85,55,26.671983500000003,76.48541655,6.275384607,banana,160.1,1967.9,0
118,88,51,25.44926208,79.49221962,6.201911642000001,banana,164.2,2043.6,0
101,92,45,28.22776705,80.64303840000002,5.758054257,banana,195.0,2324.2,0
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,banana,215.1,2234.6,0
82,77,46,28.9470467,82.1888998,5.901100841,banana,185.2,2389.0,0
90,86,55,27.96236771,84.15403614,5.644486582000001,banana,197.1,2485.4,0
95,88,52,28.00316034,78.90085998,6.235461772000001,banana,213.4,1888.4,0
104,73,46,29.1400919,80.1190228,6.28236237,banana,217.6,2027.6,0
102,73,52,27.9122104,83.36307683,6.356090905,banana,218.6,1848.7,0
100,74,52,25.43480512,81.53977797,5.837258235,banana,167.5,2399.0,0
94,89,48,28.55980972,84.51602322,5.653437902,banana,172.7,2385.9,0
99,70,46,26.59580783,82.99556744,5.727469947,banana,177.9,2250.0,0
112,87,48,27.19711623,77.39706290000002,6.200111067999999,banana,219.4,2158.9,0
117,82,45,25.29391516,79.29122198,5.614471478,banana,180.5,1948.9,0
96,86,51,29.90888522,76.98740841,6.257369799,banana,153.3,2012.8,0
113,85,45,27.94972463,76.63713353,6.037430836,banana,215.3,2456.8,0
105,93,46,25.01018457,78.76260938,5.760457558,banana,237.1,2336.2,0
85,89,51,29.21144871,84.70189923,6.1581644220000005,banana,228.8,2265.5,0
108,94,47,27.35911627,84.54625006,6.387431382999999,banana,176.0,2435.0,0
92,81,52,28.0106804,76.52808057,5.891413895,banana,217.1,2192.3,0
110,71,54,28.67208915,82.20793613,5.725418961,banana,161.1,2112.9,0
82,75,55,27.34585147,78.48738349999998,6.281069505,banana,196.0,2405.2,0
117,81,53,29.50704598,78.20585613,5.507641777999999,banana,204.7,2066.3,0
2,40,27,29.73770045,47.54885174,5.954626604,mango,148.1,877.5,0
39,24,31,33.55695561,53.72979826,4.757114897,mango,103.8,829.4,0
21,26,27,27.00315545,47.67525434,5.6995869720000005,mango,129.2,1442.7,0
25,22,25,33.56150184,45.53556603,5.977413802999999,mango,92.4,1400.8,1
0,21,32,35.89855625,54.25964196,6.430139436,mango,93.4,1437.5,1
20,19,35,34.17719782,50.62161586,6.113935087000001,mango,130.3,1363.4,0
19,21,34,30.01592643,53.19212381,5.074272692,mango,71.4,1474.0,1
18,17,31,31.74592134,45.16127859,5.667507706,mango,128.1,1013.3,0
11,36,33,35.99009679,52.22780489,5.978634285,mango,136.4,997.1,0
30,28,30,31.86641378,52.19331595,5.064613314,mango,139.8,878.8,0
18,19,27,27.75518664,52.34605806,4.772385986000001,mango,126.3,1178.5,0
23,23,27,34.72413192,51.4271781,5.161148592,mango,77.7,969.3,1
37,30,34,27.53907547,53.63549533,6.797779227,mango,71.0,1128.1,1
11,27,30,27.69637763,48.56224879999999,6.39474303,mango,94.1,1218.9,1
12,19,31,27.25373364,52.66319725,5.566704378,mango,93.8,1009.9,1
3,28,33,30.33723921,48.88704844,5.755049971,mango,129.5,833.7,0
37,38,32,31.85744939,45.53106268,5.417340525,mango,142.2,1396.6,0
26,37,30,35.39986338,49.45962621,6.166173833999999,mango,123.4,1215.3,0
14,18,30,29.80747243,52.13797867,5.191265116,mango,141.4,929.7,0
40,16,35,34.16438906,54.16482251,4.954739564,mango,76.3,967.7,1
4,20,25,28.93270187,47.94053996,5.664587011,mango,133.6,824.3,0
36,25,33,27.98392787,53.33018851,5.548584852,mango,116.6,1496.8,0
30,17,31,31.20478173,54.49960506,6.804437106,mango,138.5,1165.0,0
28,37,28,32.13409675,50.52559148,6.097869767000001,mango,75.1,1382.0,1
38,15,30,28.91862016,48.13974548,5.075504537,mango,117.9,880.5,0
12,37,30,31.09779147,47.41196659,4.546466109,mango,77.5,1436.7,1
38,19,31,34.73823882,49.08864345,5.855119267999999,mango,123.5,1380.5,0
8,33,29,29.98080499,49.48613279,6.442393461,mango,140.3,1200.2,0
15,27,28,33.80398664,46.12866113,4.507523551,mango,111.4,1101.3,0
34,16,25,30.07202564,50.96040505,6.10729559,mango,95.4,1104.2,1
11,36,31,27.92063282,51.77965917,6.47544932,mango,131.9,1221.3,0
33,29,34,31.40948821,49.21729127,6.832979508999999,mango,141.4,1110.4,0
12,31,26,35.7877738,51.94190321,5.395275719,mango,118.6,1241.9,0
12,34,28,33.36140093,45.02236377,6.13526938,mango,117.3,1291.8,0
5,16,31,35.96054636,48.69677802,4.555688532,mango,89.0,1158.7,1
1,30,29,28.33333307,51.39586505,6.4341977560000005,mango,78.3,1069.2,1
16,35,31,32.27652024,50.19368841,5.316875978000001,mango,109.0,1256.6,0
35,18,26,31.99490489,50.84881347,5.279388967,mango,146.0,1220.5,0
4,40,26,27.58258929,48.56916221,6.720041791,mango,129.5,1154.4,0
9,29,34,29.38471637,45.88744691,5.72742254,mango,120.7,849.7,0
2,38,33,32.38697531,53.2328243,4.691396195,mango,90.4,1053.3,1
26,32,32,30.91471455,49.92963856,6.810186079,mango,107.8,832.0,0
34,38,31,35.37775595,45.58110023,6.454045329,mango,81.2,993.8,1
5,32,33,32.32362177,52.58967710000001,5.842763773,mango,147.7,1031.9,0
31,29,26,28.22373428,47.40519056,5.024124683999999,mango,108.6,937.3,0
34,34,35,27.27433181,47.16808054,6.422710539,mango,118.9,996.5,0
36,19,32,27.10710832,50.70880979,4.94295037,mango,86.6,1161.6,1
7,17,26,34.89226666,48.75613373,6.414526606,mango,70.4,805.4,1
38,15,27,33.7462686,48.50387598,6.777788126,mango,87.5,825.7,1
5,19,25,27.351105600000004,54.43945147,6.441328044,mango,78.6,1037.2,1
37,36,26,32.89300162,52.61323969,4.650536197,mango,134.2,1200.4,0
21,31,32,35.38598705,51.42664176,5.254532213,mango,111.0,1005.4,0
37,36,27,27.552973600000005,47.90859131,5.910634533,mango,144.5,1077.9,0
23,23,30,32.82141065,47.45553843,4.755273631000001,mango,77.0,1231.9,1
36,26,26,30.17294105,51.0845903,6.814630246,mango,79.1,1041.7,1
24,33,35,29.26382931,54.82257868,5.342866119,mango,110.6,1412.0,0
26,18,30,32.06097197,51.08494181,6.336234623999999,mango,109.5,1291.6,0
22,17,26,28.69818144,47.71875722,4.754435025,mango,149.4,892.0,0
11,34,32,29.14305008,49.40983294,6.831706773,mango,92.0,1076.2,1
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,mango,103.7,1087.7,0
22,28,26,27.67256197,45.41692012,4.947683034,mango,142.6,1299.8,0
23,24,32,28.1218093,46.16888595,5.630619901,mango,118.6,1016.6,0
1,35,34,30.79375683,46.69536813,6.27339822,mango,135.9,1468.5,0
2,24,34,28.89409382,54.80750249,6.472774648,mango,135.7,801.1,0
39,37,25,33.33024826,45.61143594,6.953246506,mango,120.9,835.8,0
15,36,27,27.78912455,53.96886679,5.6437102160000014,mango,90.6,841.7,1
3,18,31,31.65333432,48.20662669,6.392313972999999,mango,118.3,1280.6,0
8,38,32,29.75150773,46.73723302,4.981816523,mango,79.2,1068.7,1
33,31,34,31.32995611,50.22287593,5.421265282999999,mango,106.5,1058.3,0
14,29,32,35.63627319,48.97047762,6.942520105,mango,79.7,1093.3,1
18,20,26,31.66524687,51.98594645,5.435840509,mango,130.1,849.7,0
9,21,32,32.26935342,53.56092806,5.870116071,mango,76.4,1048.3,1
20,30,27,27.81005614,51.59445462,4.74910393,mango,145.3,1268.0,0
9,38,25,34.58561471,50.34035336,5.497946899,mango,124.3,1053.3,0
26,24,34,31.27180992,52.23810152,6.811291098,mango,117.5,807.1,0
31,36,29,33.93679864,52.72170281,6.460542749,mango,120.9,1439.3,0
14,18,35,31.09154239,47.02058367,4.791146778,mango,119.0,1411.6,0
40,16,35,31.89356292,49.02450149,6.4841522000000005,mango,127.9,884.4,0
28,27,34,32.45465292,50.69693751,6.526654345,mango,142.2,846.5,0
0,17,30,35.47478322,47.97230503,6.279133738,mango,112.7,899.5,0
1,29,29,27.32961444,49.30347234,6.052026047000001,mango,70.9,1095.4,1
2,36,31,30.90225239,49.95955487,5.73171945,mango,93.6,1140.2,1
12,27,26,29.09382275,45.5661059,5.32307197,mango,116.2,830.6,0
7,28,35,30.02086169,46.78393776,4.66910839,mango,79.8,1191.0,1
0,36,26,34.13072188,51.25786185,5.101206389,mango,97.5,1310.4,1
26,35,31,33.44619894,53.05980465,5.339556562,mango,122.2,1391.9,0
27,21,30,35.3915464,52.48823147,5.061081874,mango,125.4,1101.0,0
22,38,31,31.53356352,53.06009323,5.8211060360000015,mango,123.8,992.8,0
22,18,31,30.764551500000003,47.93791463,5.956027059,mango,94.5,1352.3,1
28,23,28,30.01821337,50.09831810000001,5.676032581,mango,105.7,1358.9,0
7,31,27,31.32863689,47.59319575,6.524114355,mango,135.8,1400.3,0
29,34,26,33.88004781,54.39416048,6.2739536760000005,mango,143.3,1101.7,0
8,37,33,28.07802689,54.9640534,6.128167757000001,mango,95.5,1207.5,1
39,16,27,35.53845018,52.94641947,4.934964765,mango,99.7,1220.8,1
40,24,25,28.70595247,50.44030129,5.445008416,mango,126.4,1281.9,0
19,38,26,31.48451729,48.77926304,4.525722333,mango,100.0,916.8,0
21,21,30,27.69819273,51.41593238,5.403908327999999,mango,104.4,899.8,0
22,18,33,30.41235793,52.48100602,6.621623545,mango,141.2,1042.1,0
31,20,30,32.17752026,54.01352682,6.207495815,mango,82.4,817.8,1
18,26,31,32.611261400000004,47.74916499,5.418475257000001,mango,121.7,1245.8,0
24,130,195,29.99677232,81.54156612,6.112305667,grapes,53.6,521.5,1
13,144,204,30.7280404,82.42614055,6.092241627000001,grapes,56.4,593.4,1
22,123,205,32.44577836,83.88504863,5.896343436,grapes,67.1,681.7,1
36,125,196,37.46566825,80.65968681,6.15526103,grapes,54.6,565.4,1
24,131,196,22.03296178,83.74372787,5.732453638,grapes,79.5,636.2,1
2,123,198,39.64851881,82.21079946,6.253034534,grapes,67.5,542.2,1
35,140,197,16.77557314,82.75241875,6.106190557000001,grapes,59.4,508.3,1
11,122,195,12.14190714,83.56812483,5.647202395,grapes,60.2,789.2,1
6,123,203,12.7567962,81.62497448,6.130310493,grapes,55.4,511.7,1
17,134,204,39.04071989,80.18393287,6.499604931,grapes,41.2,616.4,1
25,130,197,39.70772192,82.68593454,5.554831977,grapes,46.4,507.0,1
27,145,205,9.467960445,82.29335466,5.800242694,grapes,70.2,637.6,1
9,122,201,29.58748357,80.91934392,5.570290539,grapes,51.6,770.0,1
16,139,203,17.82803682,80.96093443,6.27564088,grapes,44.6,786.8,1
32,141,204,8.825674745,82.89753705,5.536645599,grapes,52.6,766.5,1
22,138,195,27.83487131,83.51444973,6.208196881,grapes,64.1,748.0,1
31,144,202,11.02105378,80.55557235,5.870600622,grapes,79.4,586.5,1
3,136,205,17.5862944,80.84806564,6.334771461,grapes,78.4,616.8,1
28,122,197,19.89363946,82.73366439,5.856575335,grapes,55.4,602.1,1
4,136,204,29.93707596,81.77713468,5.898944282,grapes,61.7,546.2,1
39,145,201,36.73126647,80.58931938,5.775600435,grapes,62.1,662.5,1
38,132,197,20.42094753,81.54185044,5.931101816,grapes,70.5,750.1,1
36,133,198,25.51939719,83.98351748,6.2286454,grapes,57.6,590.7,1
25,121,201,30.50734778,82.71775569,5.594240602999999,grapes,50.4,558.4,1
15,125,199,18.426993600000007,80.55625868,5.569230319,grapes,42.3,602.7,1
24,140,205,12.087022,83.59398734,5.93202852,grapes,50.8,789.9,1
13,132,203,23.60115364,82.48336987,6.423216506,grapes,62.3,604.2,1
5,126,197,12.80000387,81.20876367,6.417500829,grapes,63.2,541.8,1
30,120,200,38.06099482,82.24729637,6.234904253,grapes,57.8,687.9,1
23,142,197,39.06555518,82.03812973,6.000573725,grapes,59.6,620.5,1
26,135,203,33.78372897,81.16314317,5.6851027689999984,grapes,79.8,764.1,1
7,126,203,16.76201707,82.00335557,5.662140095,grapes,64.9,670.8,1
32,139,198,35.89307536,82.66850729,6.358186848,grapes,64.8,560.4,1
9,141,202,21.01245395,81.17931863,6.119495295,grapes,55.8,511.8,1
20,142,196,10.89875873,80.01639435,6.207600782999999,grapes,59.0,662.9,1
32,129,201,16.36251869,83.00471609,6.48754639,grapes,49.1,789.2,1
3,134,199,20.28370163,81.32235739,5.81717753,grapes,76.4,716.6,1
38,138,204,25.11108456,83.25447587,6.325480034,grapes,61.3,761.0,1
14,131,198,33.4641162,83.86742974,5.562790949,grapes,45.2,737.2,1
20,122,204,11.7976469,80.86325389,6.487369687,grapes,45.0,738.3,1
40,126,201,11.36300891,80.03100049,6.116982944,grapes,51.0,763.1,1
36,128,204,25.23542319,80.68700527,5.695792761,grapes,77.8,544.6,1
11,132,197,15.99050693,81.23966573,5.7343170070000005,grapes,58.5,794.3,1
0,137,195,22.4359017,80.18612085,6.329499832000001,grapes,59.3,759.1,1
19,123,200,34.76086052,81.03544763,6.167013532,grapes,63.5,612.6,1
31,136,197,31.11047251,83.34010951,5.653776057999999,grapes,51.4,561.0,1
4,134,200,28.57828803,80.95628959,5.840256272,grapes,70.5,616.0,1
39,139,201,41.18664903,81.01783402,5.5399808120000005,grapes,60.5,647.7,1
8,127,196,27.02766138,83.17093908,5.833302165,grapes,63.1,759.7,1
39,138,203,21.19339319,82.33098331,6.399433771,grapes,79.2,622.3,1
32,120,204,10.38004759,83.44518113,6.138958698,grapes,73.1,729.4,1
12,142,203,31.3115978,82.56407013,5.972850837999999,grapes,62.9,786.8,1
8,133,195,20.46657776,80.97598029,6.456079585,grapes,48.0,532.8,1
8,139,199,29.36947679,81.53996362,6.3364266670000005,grapes,74.2,631.7,1
21,134,202,10.72302459,80.02130636,6.425419926,grapes,73.9,767.9,1
40,140,195,14.97846952,80.49979873,6.2943956760000015,grapes,42.5,765.0,1
39,127,202,15.3246651,81.67215994,6.477768039,grapes,57.9,653.1,1
19,120,195,18.73932187,81.12109244,5.931538447,grapes,65.1,777.9,1
21,139,201,19.3642553,83.36094029,5.980598579,grapes,40.8,643.1,1
17,136,195,41.20733624,81.61051026,6.389783283,grapes,67.5,716.8,1
33,139,203,33.34214482,82.51034633,5.693287415,grapes,67.7,540.3,1
22,133,201,23.81995682,80.12211649,6.00299607,grapes,52.0,607.6,1
32,130,196,40.66012294,81.24995984,6.372959542,grapes,72.2,583.6,1
37,135,205,11.82768186,80.2827185,5.510924848999999,grapes,48.4,787.2,1
15,140,195,13.28504331,83.54193816,5.69945282,grapes,40.4,799.3,1
39,132,196,35.83089092,83.32560104,5.778594403,grapes,67.1,748.5,1
40,121,199,26.18159716,81.03886263,6.315586313,grapes,51.8,504.3,1
40,132,202,24.57558351,80.70695797,5.9718130060000005,grapes,69.5,750.2,1
29,142,203,29.67229086,83.71498986,5.891195653,grapes,69.6,542.9,1
32,121,199,39.37102553,81.25353895,6.129812716,grapes,70.1,730.7,1
6,140,205,17.66558428,82.92903419,6.313085601,grapes,66.3,729.8,1
8,120,196,24.06679352,82.66396666,6.053662544,grapes,73.8,684.1,1
34,133,202,15.31413469,80.09711412,5.804799142,grapes,43.5,646.3,1
35,135,199,21.77466746,80.54942557,6.400719746,grapes,43.1,622.3,1
16,145,199,26.91624843,80.76838926,5.953966361,grapes,56.3,519.8,1
8,136,201,41.65602996,82.22118237,5.6092559920000005,grapes,54.0,533.3,1
25,129,195,17.98667801,81.17712085,5.777271492000001,grapes,72.3,784.3,1
16,130,201,29.12033769,82.79092939,5.682395429,grapes,42.9,786.5,1
39,129,203,34.38922481,83.18392806,5.863996687,grapes,60.9,589.9,1
38,135,203,41.36106301,82.79782954,6.444373116,grapes,43.1,650.2,1
33,120,205,35.12158265,82.26890793,5.550832177999999,grapes,71.8,712.1,1
35,125,204,19.6491772,80.15215777,6.107741787999999,grapes,42.0,521.9,1
1,132,200,16.27852801,82.94270065,5.620745638,grapes,56.1,588.6,1
39,140,203,21.11903604,80.63399198,6.349875906,grapes,49.3,584.3,1
28,145,202,19.2077707,82.90428409999998,6.484323189,grapes,72.1,778.8,1
6,128,200,25.96308415,82.57813624,5.838748311,grapes,56.2,771.8,1
6,139,199,25.67385024,81.6212135,6.29099842,grapes,52.9,642.9,1
29,122,196,41.94865736,81.15595212,5.638328481,grapes,49.0,692.1,1
37,144,197,11.18994268,80.8084305,6.415555956,grapes,79.2,681.0,1
38,120,197,17.5438296,82.94703302,6.323722572,grapes,54.3,694.3,1
38,141,198,13.05809741,80.28297993,5.757009965,grapes,44.9,766.6,1
14,121,203,9.724457611,83.74765639,6.1586894060000015,grapes,60.1,634.8,1
6,125,204,27.92004934,82.93262435,5.7335398070000005,grapes,63.4,687.4,1
32,138,197,9.535585543,80.73112694,5.908724337000001,grapes,42.9,704.8,1
11,124,204,13.42988625,80.06633966,6.361141107000001,grapes,49.7,714.2,1
23,138,200,9.851242629,80.22631717,5.96537863,grapes,72.9,741.2,1
40,143,201,24.97256132,82.72828653,6.476757723,grapes,62.1,656.1,1
6,142,202,27.23708304,82.94573346,6.224542938,grapes,45.7,732.6,1
37,124,195,18.70679077,83.4795292,6.209928251,grapes,50.9,649.0,1
35,134,204,9.949929082,82.55138983,5.841138354,grapes,51.4,540.1,1
119,25,51,26.47330219,80.92254421,6.283818329,watermelon,107.8,410.9,1
119,19,55,25.18780042,83.44621709,6.818261382999999,watermelon,114.9,463.5,1
105,30,50,25.29954705,81.77527562,6.37620108,watermelon,70.0,502.2,1
114,8,50,24.74631269,88.30866319,6.581587932000001,watermelon,72.8,455.2,1
93,22,52,26.58740671,81.32563243,6.932739726,watermelon,112.4,412.5,1
80,26,55,24.53442564,88.989272,6.140099215,watermelon,120.4,400.8,0
85,27,45,26.0713757,88.7285657,6.467095849,watermelon,84.8,548.2,1
85,22,53,25.96534238,89.77076659,6.849471704,watermelon,89.0,420.4,1
82,22,45,26.22338015,85.34866045,6.512196212,watermelon,91.6,454.1,1
118,13,54,24.41311871,89.81574032,6.039584629,watermelon,120.6,462.7,0
83,25,53,26.49195283,80.04678201,6.057697106,watermelon,117.3,578.4,1
86,15,47,24.04355803,84.18406764,6.423898762,watermelon,96.0,582.0,1
101,10,47,25.5421695,83.31883376,6.936997681,watermelon,92.6,592.8,1
119,9,50,26.74550678,83.9195902,6.251286661,watermelon,75.4,537.4,1
104,17,46,25.7131428,80.22972777,6.190015912000001,watermelon,99.6,477.5,1
95,12,51,25.76484262,84.17269959999999,6.681606702000001,watermelon,108.0,540.8,1
102,14,52,26.79489868,89.64815231,6.51075991,watermelon,70.3,433.4,1
109,21,55,24.9004602,89.73524177,6.770278088,watermelon,112.8,533.3,1
81,18,50,26.80750629,88.22874955,6.429788072999999,watermelon,128.0,552.2,0
103,17,51,25.11189154,80.02621335,6.209888345,watermelon,127.0,540.5,0
105,14,50,26.2148837,87.68839820000002,6.419052193,watermelon,87.9,421.1,1
97,8,52,24.9103226,86.97190046,6.237861736,watermelon,116.9,528.8,1
120,19,49,25.79448878,84.26830701,6.762471628999998,watermelon,72.9,472.0,1
95,16,55,25.26931156,87.55055105,6.612847999,watermelon,127.4,500.1,0
83,29,52,25.76402693,87.5931128,6.704688865,watermelon,96.0,491.5,1
83,9,45,25.85483596,89.13163965,6.049609892,watermelon,82.5,473.7,1
91,21,50,24.33528185,81.44030363,6.762030215,watermelon,92.2,410.5,1
116,5,54,25.37601283,80.99313508,6.65398725,watermelon,116.1,483.3,1
112,28,54,24.86094646,85.05318563,6.738030547,watermelon,119.3,570.1,1
88,29,51,24.71885473,88.94568335,6.095689937,watermelon,82.7,531.5,1
118,15,45,24.21495706,84.20576992,6.538006356,watermelon,98.3,576.0,1
92,21,48,25.81692236,82.043255,6.377427122,watermelon,82.9,535.6,1
106,14,45,24.47018505,84.16390229,6.417011754,watermelon,106.5,459.1,1
99,5,47,24.13078816,84.84494575,6.649086972,watermelon,78.2,530.3,1
98,8,51,26.1793464,86.52258079,6.25933595,watermelon,114.3,463.1,1
108,22,46,26.17668721,86.72952049999998,6.121168559,watermelon,108.7,479.0,1
119,7,55,26.03867719,84.6378378,6.031424482,watermelon,112.8,439.8,1
117,27,48,26.53259325,82.39053979,6.835268183999999,watermelon,123.4,457.5,0
109,10,53,26.81938687,87.8274604,6.5517503060000015,watermelon,92.1,411.6,1
80,16,46,25.50405534,81.40297428,6.940236218,watermelon,76.7,503.2,1
100,18,52,26.20234499,80.38266489,6.87606733,watermelon,86.1,567.1,1
91,7,53,25.13735887,89.28272716,6.457216535,watermelon,70.9,475.8,1
86,6,53,25.92030221,83.47202566,6.921847887999999,watermelon,90.2,403.9,1
107,5,52,26.6634609,89.98405233,6.8814257460000015,watermelon,77.5,482.7,1
103,16,49,24.06731461,81.64075303,6.915717008,watermelon,99.6,480.9,1
101,20,48,24.6774157,82.75411437,6.206247493999999,watermelon,101.9,519.0,1
85,25,47,26.11440416,87.64081095,6.29542477,watermelon,70.6,492.8,1
84,7,51,26.81530456,87.65694462,6.399669044,watermelon,127.8,503.8,0
102,28,54,25.15623099,80.27525115,6.862157042000001,watermelon,110.7,462.4,1
98,25,52,25.2801372,83.15393658,6.224066378,watermelon,116.4,554.6,1
97,25,50,26.22005978,80.90127035,6.093814669,watermelon,101.3,595.2,1
90,16,45,24.92093261,80.61750795,6.291540277999999,watermelon,77.5,403.4,1
95,12,46,26.21667586,81.01009354,6.32281728,watermelon,116.2,561.4,1
82,23,49,26.81383586,87.21986949,6.873283991,watermelon,77.2,453.1,1
82,25,51,24.31334971,87.47409052,6.074209622000001,watermelon,71.1,458.7,1
110,28,46,24.29105004,88.04541346,6.49889585,watermelon,116.4,503.6,1
118,21,51,24.42998931,86.33904774,6.678805092,watermelon,90.9,474.3,1
120,20,45,25.66576039,88.6984228,6.114128685,watermelon,70.1,460.0,1
91,7,52,25.07803672,83.46230461,6.405054243,watermelon,108.8,594.8,1
81,6,55,24.88910524,85.87059083,6.110142735,watermelon,120.8,404.7,0
101,13,54,25.42900869,82.91481799,6.828982708,watermelon,123.9,556.6,0
101,17,55,24.37118217,87.1269128,6.451499763999999,watermelon,116.8,491.6,1
111,6,53,26.493064500000006,88.59143088,6.313512998999999,watermelon,93.9,460.6,1
107,10,49,25.83202912,89.00481725,6.755192025,watermelon,73.9,445.6,1
115,11,46,24.41592661,89.39655519,6.623167177000001,watermelon,84.8,496.8,1
84,25,52,24.37190239,81.2514818,6.12532356,watermelon,114.8,494.8,1
120,7,47,24.24782473,83.03687902,6.653867608,watermelon,73.5,591.6,1
91,12,46,24.64458469,85.49938185,6.343942518,watermelon,126.6,557.0,0
89,22,52,24.89681131,86.10782926,6.217300786,watermelon,129.5,508.9,0
113,19,46,25.41864024,81.12122989,6.286387658,watermelon,127.8,415.1,0
97,22,50,26.26028739,86.14585891,6.769893799999998,watermelon,91.9,445.1,1
117,30,50,24.90123934,87.20772913,6.744966312000001,watermelon,81.7,428.2,1
90,14,52,24.84740848,89.20454622,6.391858432,watermelon,107.3,556.3,1
104,23,47,26.98212846,86.70068316,6.770434148,watermelon,104.7,429.4,1
81,16,45,26.90435747,86.25426228,6.727468157000001,watermelon,118.7,527.2,1
88,5,47,25.86475496,86.67468041,6.662244646,watermelon,93.3,534.8,1
92,7,45,26.70607759,81.14149505,6.944640222,watermelon,85.6,469.0,1
81,18,50,26.44019475,80.91934337,6.507110986,watermelon,125.0,458.1,0
111,5,55,26.283443,84.42478917,6.520663422,watermelon,98.2,578.0,1
108,23,51,26.84366082,83.85039964,6.106500787000001,watermelon,112.5,412.4,1
113,30,50,26.03967219,83.9862443,6.277484042999999,watermelon,78.8,401.6,1
83,10,53,24.92994759,85.00802358,6.195142279,watermelon,107.9,489.5,1
101,11,51,25.50736962,84.24340241,6.792035575,watermelon,78.1,591.6,1
114,21,55,25.4438391,87.93923120000002,6.472756256,watermelon,101.8,448.4,1
99,6,45,26.12588914,86.5507939,6.000975617000001,watermelon,100.0,535.9,1
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,watermelon,74.6,454.9,1
92,7,48,26.27520631,86.63249555,6.956508826,watermelon,118.4,491.9,1
91,24,55,26.27061608,83.09194521,6.259086582999999,watermelon,102.8,486.6,1
110,21,54,26.73690828,87.82430156,6.747537642,watermelon,72.6,433.1,1
112,25,51,25.04746944,85.5667282,6.932537231,watermelon,96.7,441.8,1
89,25,54,24.69368934,85.56967628,6.353107392999999,watermelon,73.0,568.7,1
100,10,53,24.54356968,84.60808277,6.211748957,watermelon,128.9,558.6,0
83,22,54,25.89762315,81.96664832,6.277245253999999,watermelon,121.2,448.4,0
95,14,50,26.6333118,84.31756844,6.560443519,watermelon,127.6,439.4,0
119,30,49,25.35794749,80.45846265,6.903020221,watermelon,127.1,599.0,0
97,12,47,25.28784623,89.63667876,6.765094963999998,watermelon,112.7,596.2,1
110,7,45,26.63838589,84.69546874,6.189213927000001,watermelon,104.2,451.9,1
96,18,50,25.3310446,84.30533791,6.904241707000001,watermelon,96.2,518.7,1
83,23,55,26.89750174,83.89241484,6.463271076,watermelon,74.4,524.5,1
120,24,47,26.98603693,89.4138489,6.260838965,watermelon,128.9,438.0,0
115,17,55,27.57826922,94.11878202,6.776533055,muskmelon,99.6,486.2,0
114,27,48,27.82054812,93.03555162,6.528404377999999,muskmelon,107.2,494.0,0
101,25,52,29.09910406,94.22237826,6.750145572,muskmelon,86.1,496.6,1
